brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Dermablend,Smooth Liquid Camo Foundation,https://www.ulta.com/smooth-liquid-camo-foundation?productId=xlsImpprod11381017,35W Chai (light skin with warm undertones with a hint of peach),https://images.ulta.com/is/image/Ulta/2310009sw?$50px$,35W Chai (light skin with warm undertones with a hint of peach),Chai,35W,RGB,#D7A96F,33.46153846,0.565217391,0.639215686
La Mer,The Soft Fluid Long Wear Foundation SPF 20,https://www.sephora.com/product/the-soft-fluid-long-wear-foundation-spf-20-P423742?icid2=products%20grid:p423742,350 Honey - Medium Skin with Warm Undertone,/productimages/sku/s2000024+sw.jpg,350 Honey - Medium Skin with Warm Undertone 1 oz/ 30 mL,Honey,350,RGB,#D7A986,25.92592593,0.50310559,0.684313725
Wet n Wild,PhotoFocus Liquid Foundation,https://www.ulta.com/photofocus-liquid-foundation?productId=xlsImpprod16731069,Bronze Beige,https://images.ulta.com/is/image/Ulta/2518183sw?$50px$,Bronze Beige,Bronze Beige,NA,RGB,#D7A987,25.5,0.5,0.68627451
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,Natural Beige light medium with neutral undertones,/productimages/sku/s1711977+sw.jpg,Natural Beige 1 oz/ 30 mL,Natural Beige,NA,RGB,#D7A98C,23.2,0.483870968,0.696078431
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 4 (medium neutral),https://images.ulta.com/is/image/Ulta/2548677sw?$50px$,Nude 4 (medium neutral),Nude,4,RGB,#D7A98F,21.66666667,0.473684211,0.701960784
CoverGirl,TruBlend Matte Made Liquid Foundation,https://www.ulta.com/trublend-matte-made-liquid-foundation?productId=pimprod2000386,Light Nude L60,https://images.ulta.com/is/image/Ulta/2533525sw?$50px$,Light Nude L60,Light Nude,L60,RGB,#D7A98F,21.66666667,0.473684211,0.701960784
Dior,Dior Forever Skin Glow Foundation,https://www.sephora.com/product/forever-glow-foundation-P439941?icid2=products%20grid:p439941,"3 Neutral light medium skin, neutral undertones",/productimages/sku/s2178945+sw.jpg,3 Neutral 1 oz/ 30 mL,Neutral,3,RGB,#D7A995,18.18181818,0.452054795,0.71372549
Dior,Dior Forever Matte Foundation,https://www.sephora.com/product/forever-matte-foundation-P439940?icid2=products%20grid:p439940,"3 Neutral light medium skin, neutral undertones",/productimages/sku/s2178549+sw.jpg,3 Neutral 1 oz/ 30 mL allure 2019 Best of Beauty Award Winner,Neutral,3,RGB,#D7A995,18.18181818,0.452054795,0.71372549
Laura Mercier,Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?icid2=products%20grid:p109936,4W1 Tawny olive warm,/productimages/sku/s2306496+sw.jpg,4W1 Tawny 0.85 oz/ 25 mL,NA,4W1,RGB,#D7AA7F,29.31818182,0.523809524,0.670588235
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20CP (fair cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549458sw?$50px$,20CP (fair cool w/ rosy undertone),NA,20CP,RGB,#D7AA83,27.85714286,0.512195122,0.678431373
Kosas,Tinted Face Oil Foundation,https://www.sephora.com/product/tinted-face-oil-P441884?icid2=products%20grid:p441884,Tone 04 light with golden undertone,/productimages/sku/s2199016+sw.jpg,Tone 04 1.0 oz/ 30 mL allure 2019 Best of Beauty Award Winner: Clean Beauty,Tone,4,RGB,#D7AB89,26.15384615,0.493670886,0.690196078
COVER FX,Pressed Mineral Foundation,https://www.ulta.com/pressed-mineral-foundation?productId=xlsImpprod15931153,N40 (medium skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2507455sw?$50px$,N40 (medium skin w/ neutral undertones),NA,N40,RGB,#D7AB8E,23.83561644,0.477124183,0.7
Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-oil-free-P140906?icid2=products%20grid:p140906,3C1 Fawn medium with neutral to warm undertones,/productimages/sku/s2411858+sw.jpg,3C1 Fawn 0.85 oz/ 25 mL,NA,3C1,RGB,#D7AC8B,26.05263158,0.487179487,0.694117647
Bobbi Brown,Skin Long-Wear Weightless Foundation SPF 15,https://www.sephora.com/product/skin-long-wear-weightless-foundation-spf-15-P427430?icid2=products%20grid:p427430,Cool Natural (C-056) medium beige with pink undertones; for medium skin,/productimages/sku/s2191658+sw.jpg,Cool Natural (C-056) 1 oz/ 30 mL,Cool Natural,NA,RGB,#D7AC8F,24.16666667,0.473684211,0.701960784
PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Blush Medium MP3 (medium skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2236105sw?$50px$,Blush Medium MP3 (medium skin w/ pink undertones),Blush Medium,MP3,RGB,#D7AC90,23.66197183,0.470198675,0.703921569
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,https://www.sephora.com/product/power-fabric-longwear-high-cover-foundation-spf-25-P416785?icid2=products%20grid:p416785,3  fair with a peach undertone,/productimages/sku/s1919497+sw.jpg,3 1 oz/ 30 mL allure 2018 Best of Beauty Award Winner,NA,3,RGB,#D7AC94,21.49253731,0.455782313,0.711764706
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,https://www.sephora.com/product/complexion-rescue-hydrating-foundation-stick-broad-spectrum-spf-25-P441829?icid2=products%20grid:p441829,Dune 7.5 for medium-tan warm skin with golden undertones,/productimages/sku/s2176873+sw.jpg,Dune 7.5 0.35 oz/ 10 g,Dune,7.5,RGB,#D7AD82,30.35294118,0.515151515,0.676470588
Charlotte Tilbury,Magic Foundation,https://www.sephora.com/product/magic-foundation-P433518?icid2=products%20grid:p433518,6.5 neutral golden olive for medium skin tones with neutral undertones,/productimages/sku/s2137073+sw.jpg,6.5 1.0 oz/ 30 mL,NA,6.5,RGB,#D7AF9C,19.3220339,0.424460432,0.72745098
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"4.5 light to medium, neutral",/productimages/sku/s1359595+sw.jpg,4.5 1 oz/ 30 mL,NA,4.5,RGB,#D7B08E,27.94520548,0.477124183,0.7
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"4.5 light to medium, neutral",/productimages/sku/s1803212+sw.jpg,4.5 0.6 oz,NA,4.5,RGB,#D7B08E,27.94520548,0.477124183,0.7
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,Swan very fair with neutral undertones,/productimages/sku/s1960814+sw.jpg,Swan 1 oz/ 29.57 mL,Swan,NA,RGB,#D7B096,24,0.448275862,0.715686275
Jouer Cosmetics,Essential High Coverage Crème Foundation,https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?icid2=products%20grid:p434015,Cool Beige light-medium skin with cool peachy undertones,/productimages/sku/s2124899+sw.jpg,Cool Beige 0.68 oz/ 20 mL,Cool Beige,NA,RGB,#D7B09D,19.65517241,0.420289855,0.729411765
Makeup Revolution,Fast Base Stick Foundation,https://www.ulta.com/fast-base-stick-foundation?productId=xlsImpprod18241087,F7 (for medium skin tones with peach undertone),https://images.ulta.com/is/image/Ulta/2527599sw?$50px$,F7 (for medium skin tones with peach undertone),NA,F7,RGB,#D7B187,31.5,0.5,0.68627451
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Bisque,https://images.ulta.com/is/image/Ulta/2557359sw?$50px$,Warm Bisque,Warm Bisque,NA,RGB,#D7B189,30.76923077,0.493670886,0.690196078
Beauty Bakerie,InstaBake Aqua Glass Foundation,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084,337 Warm,https://images.ulta.com/is/image/Ulta/2552075sw?$50px$,337 Warm,Warm,337,RGB,#D7B18B,30,0.487179487,0.694117647
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,https://www.sephora.com/product/origins-pretty-in-bloom-spf-20-flower-infused-long-wear-foundation-P455004?icid2=products%20grid:p455004,220 LIGHT WARM (W/N) - Selected,/productimages/sku/s2318103+sw.jpg,220 1.0 oz/ 30 mL Clean at Sephora,NA,220,RGB,#D7B190,27.88732394,0.470198675,0.703921569
Koh Gen Do,Aqua Foundation,https://www.sephora.com/product/aqua-foundation-P431509?icid2=products%20grid:p431509,143 Warm,/productimages/sku/s2082600+sw.jpg,143 1.01 oz/ 30 mL,NA,143,RGB,#D7B191,27.42857143,0.466666667,0.705882353
Jouer Cosmetics,Essential High Coverage Crème Foundation,https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?icid2=products%20grid:p434015,Beige Nude light skin with very peachy undertones,/productimages/sku/s2124865+sw.jpg,Beige Nude 0.68 oz/ 20 mL,Beige Nude,NA,RGB,#D7B197,24.375,0.444444444,0.717647059
Exa,High Fidelity Foundation,https://www.ulta.com/high-fidelity-foundation?productId=pimprod2019009,350 KB (medium light beige with golden undertones),https://images.ulta.com/is/image/Ulta/2573276sw?$50px$,350 KB (medium light beige with golden undertones),KB,350,RGB,#D7B38F,30,0.473684211,0.701960784
COVER FX,Custom Cover Drops,https://www.ulta.com/custom-cover-drops?productId=pimprod2004155,N Light 2 (light to medium light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2541323sw?$50px$,N Light 2 (light to medium light skin w/ neutral undertones),N Light,2,RGB,#D7B48B,32.36842105,0.487179487,0.694117647
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair to Light Cool,https://images.ulta.com/is/image/Ulta/2553398sw?$50px$,Fair to Light Cool,Fair to Light Cool,NA,RGB,#D7B48E,31.23287671,0.477124183,0.7
ColourPop,Pretty Fresh Foundation,https://www.ulta.com/pretty-fresh-foundation?productId=pimprod2016944,Medium 80W (warm),https://images.ulta.com/is/image/Ulta/2566892sw?$50px$,Medium 80W (warm),Medium,80W,RGB,#D7B490,30.42253521,0.470198675,0.703921569
Too Faced,Born This Way Undetectable Medium-to-Full Coverage Powder Foundation,https://www.ulta.com/born-this-way-undetectable-medium-full-coverage-powder-foundation?productId=pimprod2007607,Light Beige (light w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2546999sw?$50px$,Light Beige (light w/ neutral undertones),Light Beige,NA,RGB,#D7B586,34.81481481,0.50310559,0.684313725
SEPHORA COLLECTION,Matte Perfection Powder Foundation,https://www.sephora.com/product/matte-perfection-powder-foundation-P408606?icid2=products%20grid:p408606,04 Porcelain Pink - Selected,/productimages/sku/s1787589+sw.jpg,04 Porcelain Pink 0.264 oz/ 7.5 g Sephora Quality Way-Nice Price,Porcelain Pink,4,RGB,#D7B5A3,20.76923077,0.393939394,0.741176471
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,https://www.sephora.com/product/sephora-collection-best-skin-ever-liquid-foundation-P467140?icid2=products%20grid:p467140,19.5 P for light skin with pink undertones,/productimages/sku/s2327138+sw.jpg,19.5 P 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,P,19.5,RGB,#D7B69B,27,0.428571429,0.725490196
Clinique,Stay-Matte Sheer Pressed Powder,https://www.sephora.com/product/stay-matte-sheer-pressed-powder-P122748?icid2=products%20grid:p122748,Stay Buff  - Selected,/productimages/sku/s51573+sw.jpg,Stay Buff,Stay Buff,NA,RGB,#D7B7A2,23.77358491,0.398496241,0.739215686
ColourPop,Pretty Fresh Foundation,https://www.ulta.com/pretty-fresh-foundation?productId=pimprod2016944,Light 60N (neutral),https://images.ulta.com/is/image/Ulta/2566880sw?$50px$,Light 60N (neutral),Light,60N,RGB,#D7B9A6,23.26530612,0.379844961,0.747058824
Burt's Bees,Mattifying Powder Foundation,https://www.ulta.com/mattifying-powder-foundation?productId=xlsImpprod16781002,Vanilla (fair to medium skin tones w/warm undertones)  selected,https://images.ulta.com/is/image/Ulta/2518237sw?$tn$,Vanilla (fair to medium skin tones w/warm undertones),Vanilla,NA,RGB,#D7BA8D,36.48648649,0.480519481,0.698039216
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,https://www.sephora.com/product/bareminerals-matte-foundation-broad-spectrum-spf-15-P240604?icid2=products%20grid:p240604,Fairly Medium 05 for fair cool skin with pink undertones,/productimages/sku/s1229053+sw.jpg,Fairly Medium 05 0.2 oz/ 6 g,Fairly Medium,5,RGB,#D7BAA2,27.16981132,0.398496241,0.739215686
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,https://www.sephora.com/product/bareminerals-i-am-an-original-get-started-reg-kit-original-loose-mineral-foundation-customizable-set-P467936?icid2=products%20grid:p467936,Fairly Medium 05 for fair cool skin with pink undertones,/productimages/sku/s1229004+sw.jpg,bareMinerals - I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set Fairly Medium 05 0.28 oz,bareMinerals,5,RGB,#D7BAA2,27.16981132,0.398496241,0.739215686
Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152,1W1 Bone (light with warm undertones),https://images.ulta.com/is/image/Ulta/2577961sw?$50px$,1W1 Bone (light with warm undertones),Bone,1W1,RGB,#D7BEA8,28.08510638,0.37007874,0.750980392
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Fair (fair w/ cool undertone),https://images.ulta.com/is/image/Ulta/2531985sw?$50px$,Fair (fair w/ cool undertone),Fair,NA,RGB,#D7C3AB,32.72727273,0.35483871,0.756862745
Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Butterscotch Rich tan with golden undertones,/productimages/sku/s2062040+sw.jpg,Butterscotch 1.6 oz/ 48 mL,Butterscotch,NA,RGB,#D88159,18.8976378,0.619512195,0.598039216
Makeup Revolution,Conceal & Glow Foundation,https://www.ulta.com/conceal-glow-foundation?productId=pimprod2019330,F10.5 (medium skin tones w/ warm golden undertone),https://images.ulta.com/is/image/Ulta/2570192sw?$50px$,F10.5 (medium skin tones w/ warm golden undertone),NA,F10.5,RGB,#D88B5A,23.33333333,0.617647059,0.6
NARS,Soft Matte Complete Foundation,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,Syracuse MD1 - for medium to medium-dark skin with golden undertones,/productimages/sku/s2374528+sw.jpg,Syracuse 1.5 oz/ 45 mL,Syracuse,NA,RGB,#D89469,23.24324324,0.587301587,0.629411765
MILK MAKEUP,Flex Foundation Stick,https://www.sephora.com/product/flex-foundation-stick-P448151?icid2=products%20grid:p448151,Medium Tan medium tan with neutral undertones,/productimages/sku/s2242139+sw.jpg,Medium Tan,Medium Tan,NA,RGB,#D89474,19.2,0.561797753,0.650980392
J.Cat Beauty,Aquasurance Compact Foundation,https://www.ulta.com/aquasurance-compact-foundation?productId=pimprod2000221,Soft Tan,https://images.ulta.com/is/image/Ulta/2537928sw?$50px$,Soft Tan,Soft Tan,NA,RGB,#D89662,26.44067797,0.602040816,0.615686275
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Golden 312,https://images.ulta.com/is/image/Ulta/2529431sw?$50px$,Golden 312,Golden,312,RGB,#D89878,20,0.551724138,0.658823529
ULTA,Velvet Matte Longwear Foundation,https://www.ulta.com/velvet-matte-longwear-foundation?productId=pimprod2020823,Medium to Tan Warm,https://images.ulta.com/is/image/Ulta/2559885sw?$50px$,Medium to Tan Warm,Medium to Tan Warm,NA,RGB,#D89965,27.13043478,0.595854922,0.621568627
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,330 for tan skin with warm undertones,/productimages/sku/s2413623+sw.jpg,330 0.32 oz/ 9.1 g,NA,330,RGB,#D89B66,27.89473684,0.59375,0.623529412
Yves Saint Laurent,All Hours Longwear Natural Matte Foundation,https://www.sephora.com/product/all-hours-full-coverage-matte-foundation-P421456?icid2=products%20grid:p421456,BD55 Warm Toffee tan. golden undertone.,/productimages/sku/s2102192+sw.jpg,BD55 Warm Toffee 0.84 oz/ 25 mL,NA,BD55,RGB,#D89F72,26.47058824,0.566666667,0.647058824
Too Faced,Born This Way Undetectable Medium-to-Full Coverage Foundation,https://www.ulta.com/born-this-way-undetectable-medium-full-coverage-foundation?productId=xlsImpprod12621017,Sand (medium w/ golden undertones),https://images.ulta.com/is/image/Ulta/2290023sw?$50px$,Sand (medium w/ golden undertones),Sand,NA,RGB,#D8A06F,28,0.573770492,0.641176471
Tarte,Face Tape Foundation,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,36S Medium-Tan Sand (medium to tan skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2540294sw?$50px$,36S Medium-Tan Sand (medium to tan skin w/ yellow undertones),Medium-Tan Sand,36S,RGB,#D8A17A,24.89361702,0.546511628,0.662745098
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T1C (for olive skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545823sw?$50px$,Honey Honey - T1C (for olive skin w/ cool undertones),Honey Honey,T1C,RGB,#D8A183,21.17647059,0.521472393,0.680392157
L'Oréal,Infallible 24HR Fresh Wear Foundation In A Powder,https://www.ulta.com/infallible-24hr-fresh-wear-foundation-in-a-powder?productId=pimprod2021871,Radiant Sand,https://images.ulta.com/is/image/Ulta/2575165sw?$50px$,Radiant Sand,Radiant Sand,NA,RGB,#D8A272,28.23529412,0.566666667,0.647058824
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,N9 (deep auburn w/ red undertones for dark skin),https://images.ulta.com/is/image/Ulta/2511139sw?$50px$,N9 (deep auburn w/ red undertones for dark skin),NA,N9,RGB,#D8A273,27.92079208,0.56424581,0.649019608
HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,"Buff (light, golden undertone)",https://images.ulta.com/is/image/Ulta/2575779sw?$50px$,"Buff (light, golden undertone)",Buff,NA,RGB,#D8A276,26.93877551,0.556818182,0.654901961
